"country","variable","scenario","cluster","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","gavi_2018","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"Republic of Moldova","suspect_bite_incidence","a5_1","asia",515.28239241474,652.356356921279,577.75154341602,54999.876243512,64368.041522577,59302.9174365169,1006292.11597476,1148215.36856063,1071102.38512072,833.346517231973,1244.75738776981,1017.72210552368,82.2736985968605,122.891008757982,100.476524511484,11654.7280011364,14541.5100803474,13010.0468255952,18557.8506889354,26706.7210926638,22237.2324846405,2197.94970978179,3163.08342268547,2633.72733756861,24504.8462810314,30205.2207119733,27059.3379607263,19017.1916703364,23516.0597219293,21042.8441699849,0,0,0,FALSE,808.424296864552,1377.83664396237,1052.4507420123,37.6793584088158,61.8722171983646,48.1670723126425,2.75894861083281e-07,5.0796376092077e-07,3.76107540768661e-07
"Republic of Moldova","non_suspect_bite_incidence","a1","asia",924.655381556177,1024.35726678831,974.682677295083,77281.3645665444,86278.5244503783,81867.3925164581,1303602.30721004,1446841.72615833,1377206.57285374,1236.67998866751,1336.38187389964,1286.35457816073,122.093552375256,131.936808074426,126.997769431882,18722.0287817535,20748.8173600925,19745.1192202693,25055.6910746242,27082.4796529632,26059.3892144474,2967.53917514203,3207.58741360563,3086.41490445526,22074.1404871394,24507.7110729689,23335.4608113866,16488.8150344446,18722.0184632956,17598.2354468425,0,0,0,FALSE,975.471407290237,1169.94027510485,1070.62748967933,48.1345254908152,57.7450337270344,52.8487663897436,5.04608523001367e-07,6.05406074441823e-07,5.51244558038919e-07
"Republic of Moldova","non_suspect_bite_incidence","a3_1","asia",646.583923359769,646.591573333898,646.587734582922,65060.7406411874,72001.7890598322,68580.7686837098,1094954.83125062,1196015.63015664,1146206.00033818,1614.44568212192,1614.45333209605,1614.44952087289,159.389179297341,159.389934555391,159.389558285234,13792.8799222395,13793.0316574962,13792.9555168642,32011.4767772205,32011.6285124772,32011.5529178525,3791.36664431341,3791.38461549278,3791.37566223702,33346.4924856812,37316.9260876029,35360.0265768995,26161.2562244707,29292.2028151361,27749.0595553303,0,0,0,FALSE,678.220181086956,740.821226381971,709.967072688934,34.2049087200871,37.3620885559308,35.8060105137528,4.32630940268752e-07,4.84144871545121e-07,4.5657474757884e-07
"Republic of Moldova","non_suspect_bite_incidence","a5_1","asia",506.873853147117,506.878178025378,506.876007804883,51361.059051438,58302.1074700829,54881.0870939605,936317.642131275,1037378.44103729,987568.811218834,913.183606444159,913.18793132242,913.185776664655,90.1557650348554,90.1561920165768,90.155979293946,11380.4077327232,11380.5018596745,11380.4546268447,19861.8963132172,19861.9904401685,19861.943546047,2352.39791337367,2352.40906155611,2352.40350752281,23631.2956401915,27601.7292421132,25644.8297314097,18389.0987480789,21520.0453387443,19976.9020789385,0,0,0,FALSE,1025.3285331699,1136.00204133836,1081.45443835739,47.1411787731851,52.2295769083722,49.7216603666857,3.30842896991712e-07,3.86431596991785e-07,3.56089623611806e-07
"Republic of Moldova","p_rabid","a1","asia",892.940053497696,1057.1196235398,973.752514724532,78555.9308423717,84720.7562487219,81743.5232666895,1327726.69431629,1421091.60421213,1375942.93449032,1192.8845887956,1381.70690585856,1287.40192863782,117.769769345649,136.411606902011,127.10117107297,18073.6675390493,21409.3880481817,19726.1994618661,24173.6315489158,27983.2528147362,26080.6829870073,2863.07004716824,3314.27294215547,3088.93689054096,22534.1302059162,24091.6103297304,23318.4721805752,16685.6895836756,18484.4227519408,17553.2894527695,0,0,0,FALSE,960.932227150784,1191.30686871136,1068.77495200445,47.447189328079,58.7868480305298,52.7571664889213,4.95145227931698e-07,6.13161854144166e-07,5.52095316823651e-07
"Republic of Moldova","p_rabid","a3_1","asia",596.530109507971,692.702825037062,645.130937028467,68520.2145943601,68520.2145943601,68520.2145943601,1145324.34035288,1145324.34035288,1145324.34035288,1489.46021124587,1729.59661663071,1610.81209119631,147.049754163606,170.757671374792,159.030446215176,12725.1286791212,14776.6804254978,13761.879238942,29533.2457094259,34294.7072120136,31939.4294039051,3497.85058216086,4061.78727413939,3782.8335169635,35325.388295103,35325.388295103,35325.388295103,27721.7450045355,27721.7450045355,27721.7450045355,0,0,0,FALSE,662.191593889678,768.952625726653,711.022934712567,33.3965335604811,38.7808489328127,35.8592611617806,4.21640152629927e-07,4.89618571827696e-07,4.55992748824111e-07
"Republic of Moldova","p_rabid","a5_1","asia",467.634348498236,543.027001309305,505.733989258431,54820.5330046108,54820.5330046108,54820.5330046108,986687.151233539,986687.151233539,986687.151233539,842.487709661122,978.316763047986,911.128326739391,83.176179971871,96.5861581357768,89.9528536894957,10499.394666335,12192.1224759049,11354.8138600849,18324.2487614526,21278.553410646,19817.1936657039,2170.28242776075,2520.1835642201,2347.10343327598,25610.1914496132,25610.1914496132,25610.1914496132,19949.5875281437,19949.5875281437,19949.5875281437,0,0,0,FALSE,1008.5559079653,1171.15910406624,1082.92885017037,46.3700295876263,53.8459810319296,49.7894488936203,3.28965799150184e-07,3.8200290887039e-07,3.55767870198077e-07
"Republic of Moldova","p_transmission","a1","asia",777.347906512665,1183.87656437382,968.988130540748,78607.4482616435,85232.8481731793,81809.3976659313,1328281.36464481,1427135.17937384,1376456.28912452,1030.83966534248,1559.86560573113,1281.68215541729,101.771580218254,154.000658842147,126.536475729247,15748.8794716917,24005.4425529612,19629.989622467,20884.1063834831,31595.1384898227,25964.5028380955,2473.46615370693,3742.05648263058,3075.17677742962,22529.5371688583,24162.8590099293,23324.2376052533,16691.1677782907,18482.3079501775,17580.4612277123,0,0,0,FALSE,851.535773187475,1384.43952765408,1073.94511447839,42.0406881607014,68.335946636555,53.0130038579043,4.26621562009231e-07,6.9236469175553e-07,5.49506559274894e-07
"Republic of Moldova","p_transmission","a3_1","asia",516.352000481989,781.918259348905,645.91636396348,68520.2145943601,68520.2145943601,68520.2145943601,1145324.34035288,1145324.34035288,1145324.34035288,1289.27026924216,1952.35650430812,1612.77315343127,127.28562650487,192.750059270187,159.22405576404,11014.7791136562,16679.8164246122,13778.6338785954,25563.8488076334,38711.6244605638,31978.3136468257,3027.72422353543,4584.9169267758,3787.43887842885,35325.388295103,35325.388295103,35325.388295103,27721.7450045355,27721.7450045355,27721.7450045355,0,0,0,FALSE,586.636886155567,888.350850614209,710.1583616494,29.5860573229017,44.8025001622952,35.8156578549468,3.64969879020661e-07,5.52678002573795e-07,4.56547891266871e-07
"Republic of Moldova","p_transmission","a5_1","asia",404.781220045081,612.965144053877,506.349701501761,54820.5330046108,54820.5330046108,54820.5330046108,986687.151233539,986687.151233539,986687.151233539,729.253690806268,1104.3170859225,912.237568077576,71.9969389892364,109.025776437318,90.0623656219775,9088.20780816669,13762.3838869032,11368.6379161304,15861.3898883958,24019.0815330644,19841.3198504245,1878.58701345847,2844.76549411513,2349.96088382852,25610.1914496132,25610.1914496132,25610.1914496132,19949.5875281437,19949.5875281437,19949.5875281437,0,0,0,FALSE,893.481739811447,1353.00947211203,1081.61205563246,41.0793039640286,62.2068531305317,49.7289070823797,2.84751362457027e-07,4.31202198583788e-07,3.56200995167239e-07
"Republic of Moldova","p_prevent","a1","asia",925.688348408152,1023.03215355778,973.798698088108,78278.3831825228,84789.7487577377,81707.8142126688,1324581.33461928,1425149.93718463,1375782.81716883,1238.00510189804,1335.34890704766,1287.23855736771,122.22437666537,131.834826483716,127.08504193778,18751.7588812747,20731.4835215826,19727.0241639131,25073.0249131341,27052.749553442,26077.4842708036,2969.59215562781,3204.06624810485,3088.55804185479,22457.8815940969,24150.5933951983,23318.0578726784,16622.3721483566,18396.4837174548,17535.849233656,0,0,0,FALSE,991.93651009743,1151.16644915249,1068.78620850372,48.9629097405645,56.8399681379524,52.7574977279983,5.12618916495931e-07,5.94601454929151e-07,5.52035064153416e-07
"Republic of Moldova","p_prevent","a3_1","asia",642.197033331802,651.527926190611,646.594490715705,68520.2145943601,68520.2145943601,68520.2145943601,1145324.34035288,1145324.34035288,1145324.34035288,1609.5093292652,1618.84022212401,1614.44276474011,158.901828599038,159.823038504919,159.388891273348,13705.4844385202,13891.4845112526,13793.0911958203,31913.0239234641,32099.0239961965,32011.4172388964,3779.7061117998,3801.73553819913,3791.35959272945,35325.388295103,35325.388295103,35325.388295103,27721.7450045355,27721.7450045355,27721.7450045355,0,0,0,FALSE,707.496839218729,711.598447755357,709.423935841576,35.6809708758932,35.8889318386022,35.7786202280736,4.55623959691428e-07,4.5826537237198e-07,4.57020529046503e-07
"Republic of Moldova","p_prevent","a5_1","asia",504.354391335557,509.74912776917,506.880075091407,54820.5330046108,54820.5330046108,54820.5330046108,986687.151233539,986687.151233539,986687.151233539,910.312656700367,915.70739313398,913.18170937813,89.8723251343779,90.4049306114163,90.155577743452,11325.5030616251,11443.1709712589,11380.543720715,19799.2272016328,19916.8951112666,19861.8544521767,2344.97552605479,2358.91184616887,2352.39295544706,25610.1914496132,25610.1914496132,25610.1914496132,19949.5875281437,19949.5875281437,19949.5875281437,0,0,0,FALSE,1077.51357980919,1083.89918998821,1080.49377369315,49.540209240515,49.8346294623141,49.6774937913919,3.55449375882785e-07,3.57555856204975e-07,3.56569653598556e-07
"Rwanda","suspect_bite_incidence","a1","east africa",7746.38893725626,8914.3985432259,8320.5948208674,105644.133209311,124506.994918991,115297.672953573,2718479.32040899,3179934.13263607,2938499.46424898,4235.15993637926,4974.00173316574,4584.42581625501,418.124111531113,491.067654274273,452.606040880877,154308.754173154,178127.439241493,165988.216523907,84342.4214486024,99599.4752455844,91458.8107612602,9901.14115364551,11692.2000376347,10736.5496453481,37825.1332850859,44042.4978864579,40802.4413316594,14956.6148400157,18611.3876838805,16846.395145127,0,0,0,TRUE,546.537670520431,750.841569245358,640.974373242104,27.2941128826832,37.7026658473861,32.1292113880586,9.61607569874341e-07,1.31499912919724e-06,1.12356654813639e-06
"Rwanda","suspect_bite_incidence","a3_1","east africa",4056.08285142177,4629.11836639814,4343.61289791019,140175.81985747,155154.958085432,147809.027219713,1325449.79889051,1481793.72563698,1405638.57291299,7934.00030649464,9098.72171141838,8524.42142628402,783.299067538114,898.288373710894,841.589500449649,85999.9952094165,98376.7941255109,92213.5273653558,153451.004308124,175324.464033403,164460.437089309,18013.9487072858,20581.721940955,19306.3700785943,86007.7486388442,95306.0128754762,90720.1805211515,58520.5612884974,65161.8763420075,61896.2163043179,0,0,0,TRUE,145.674287106413,186.765019964016,164.895481185254,7.55998203786314,9.65646156776916,8.5469709176905,8.32476363989852e-07,1.05789557980699e-06,9.39638940014735e-07
"Rwanda","suspect_bite_incidence","a5_1","east africa",1646.76416748288,2875.26876507864,2140.96242035185,55887.5544390193,73218.9549260575,63132.6175411323,774260.801315736,948262.551531325,856503.916790688,1271.5358376069,2702.09881355255,1841.78220813255,125.534761464967,266.769775559371,181.833404399742,39521.1823609698,66685.9718135136,50336.6703094622,29955.8763487308,60959.5742240276,42439.9920865121,3516.58578228844,7156.17762321465,4982.12340825695,32812.9957712122,44255.3308770514,37373.1701065724,20433.8501367783,26662.5593036199,23023.7452351433,0,0,0,TRUE,286.540520810112,745.761561322572,465.040824593006,12.7012173423376,31.6553099796561,20.1815286639248,2.87318117932376e-07,8.23484339068847e-07,4.92808665382297e-07
"Rwanda","non_suspect_bite_incidence","a1","east africa",7755.59846360799,8256.91138034388,8005.05929229244,104080.332669672,118075.048831492,111185.435479812,2670606.78623131,3003426.95238908,2834319.55008186,4150.83821790053,4652.15113463642,4402.69030595197,409.799291653864,459.292350017197,434.663861619502,154723.446782101,164685.312183896,159689.950322121,82836.7893132132,92798.6547150079,87832.1511749879,9724.39170725882,10893.8368548219,10310.8081517654,37050.6817470567,41677.1998529758,39356.8131471355,14759.6383150279,17768.2348195157,16235.9045927707,0,0,0,TRUE,574.058475088649,723.571190858938,643.769911830991,28.7785075595434,36.2571627569105,32.2697271120577,9.95949399802143e-07,1.25561822759334e-06,1.11866026588395e-06
"Rwanda","non_suspect_bite_incidence","a3_1","east africa",4190.34250728615,4190.37657634169,4190.35948051653,138308.089980545,149347.825958826,143906.693805467,1327758.02128078,1412704.88313055,1370837.29660067,8217.37302190271,8217.40709095826,8217.39011772788,811.275570584526,811.278934115962,811.277258401944,88972.9812675935,88973.624237189,88973.3015955538,158548.47725992,158549.120229515,158548.799901555,18612.3521957767,18612.4276753825,18612.3900713833,84809.8318748788,91748.3047652686,88328.5537845038,57846.6765423631,62612.175205761,60263.4135999385,0,0,0,TRUE,161.578708050345,171.916849748101,166.8214940463,8.37442692434193,8.9102393636654,8.64615372334471,8.95643035904181e-07,9.68921516444169e-07,9.30320917262603e-07
"Rwanda","non_suspect_bite_incidence","a5_1","east africa",2091.02644655023,2091.03211484198,2091.02927049766,57093.885464667,68133.621442947,62692.4892895884,800861.754197852,885808.616047619,843941.029517738,1810.81327449271,1810.81894278445,1810.81611883703,178.775938316348,178.776497929087,178.776219129578,49120.9261338239,49121.0556198006,49120.9906438398,41667.1993517267,41667.3288377034,41667.2643276876,4891.40358046205,4891.4187811038,4891.41120813207,33666.9995194721,40605.4724098619,37185.7214290972,20543.782637383,25309.2813007809,22960.5196949583,0,0,0,TRUE,442.26495276573,489.177226898657,466.055620302159,19.2203766485069,21.2591349989764,20.2542941835744,4.45953012494176e-07,5.37861695021891e-07,4.86965439756157e-07
"Rwanda","p_rabid","a1","east africa",7639.1979550748,8365.99386789798,7991.44959220791,105139.327904651,117968.045184217,111388.130060374,2668210.15135202,2985708.39529736,2836369.24386038,4098.03648718494,4689.01839060594,4402.65724208759,404.586341712324,462.932139040141,434.66059732745,152386.030764429,166854.570580753,159424.812371523,81666.471596882,93553.7945810672,87825.1297322869,9587.00555323348,10982.4843737831,10309.983889264,37016.996797759,41489.4252055239,39385.4909197215,14745.0274959737,17835.7893047516,16308.5741104654,0,0,0,TRUE,569.033842285105,728.570476283956,644.240304865402,28.5205978367872,36.5597819633407,32.2956453637625,9.87730359455384e-07,1.26672037070544e-06,1.11783734042097e-06
"Rwanda","p_rabid","a3_1","east africa",4040.90153828167,4330.67331047208,4192.67005570669,143810.382539718,143810.382539718,143810.382539718,1370096.21549127,1370096.21549127,1370096.21549127,7924.26753761885,8492.49601935748,8221.92117756157,782.33818166838,838.43760474631,811.724595786061,85799.8493627946,91952.5222721966,89022.3616826454,152893.206490132,163856.783277936,158636.22353904,17948.4676025666,19235.5058386106,18622.6529232203,88268.0221642047,88268.0221642047,88268.0221642047,60221.839126681,60221.839126681,60221.839126681,0,0,0,TRUE,161.330215800906,172.898783261295,166.639424764908,8.36154712720863,8.96113206690912,8.63671729524056,8.97750662508033e-07,9.62126012471303e-07,9.3147223376846e-07
"Rwanda","p_rabid","a5_1","east africa",2016.44365715773,2161.04118385741,2092.18226607591,62596.1780238392,62596.1780238392,62596.1780238392,843199.948408347,843199.948408347,843199.948408347,1746.22273199751,1871.44045601436,1811.81460140248,172.399115811458,184.761470572315,178.874796194396,47368.8762981601,50765.659377638,49148.0760048551,40180.9568746353,43062.2437058048,41690.2396243322,4716.93032843201,5055.17088555111,4894.10832840937,37125.189808798,37125.189808798,37125.189808798,22918.9452217009,22918.9452217009,22918.9452217009,0,0,0,TRUE,450.561996615231,482.870789022317,465.389752216173,19.5809571412249,20.985063920681,20.2253562466026,4.70360620643531e-07,5.0408912806982e-07,4.88028373924466e-07
"Rwanda","p_transmission","a1","east africa",6502.60149493429,9687.55616401713,8019.2558707004,104834.212238721,118626.560612886,111121.29475961,2680132.65483129,3003283.67907652,2832087.84587353,3536.14720807829,5475.51539795004,4408.16310457633,349.112768309054,540.580531865366,435.204173932796,129735.880359296,193209.359326824,159977.030351387,70543.1521705929,109345.688431879,87937.4553971631,8281.2147797982,12836.3293003905,10323.1700445108,37248.8512460474,41684.2330789553,39327.0138828925,14847.4742512932,17935.590491569,16233.6334969126,0,0,0,TRUE,489.475868488049,849.30957405154,642.464395868974,24.5106386293499,42.5737096609143,32.2057061246838,8.48317684382096e-07,1.46998235241713e-06,1.12089952156116e-06
"Rwanda","p_transmission","a3_1","east africa",3346.33894810466,5067.40183433402,4186.0084877883,143810.382539718,143810.382539718,143810.382539718,1370096.21549127,1370096.21549127,1370096.21549127,6562.25894770246,9937.30298350674,8208.85757838971,647.871327969484,981.078883303394,810.434867445411,71052.3445115798,107595.426326233,88880.9174766523,126614.198856368,191733.314913133,158384.170538154,14863.5174731921,22507.992801323,18593.0638706759,88268.0221642047,88268.0221642047,88268.0221642047,60221.839126681,60221.839126681,60221.839126681,0,0,0,TRUE,137.874050712277,208.784235186416,166.904615216876,7.14584325688008,10.8210313524593,8.65046179069532,7.43446922997177e-07,1.12581008839423e-06,9.29992241484555e-07
"Rwanda","p_transmission","a5_1","east africa",1669.85636800473,2528.68320194366,2088.85806755634,62596.1780238392,62596.1780238392,62596.1780238392,843199.948408347,843199.948408347,843199.948408347,1446.0847386724,2189.82258738204,1808.93585782885,142.767429244484,216.194343900661,178.590586833443,39227.0931447362,59402.0498119366,49069.9862644145,33274.7175222167,50388.2837202116,41623.9991230181,3906.19179976849,5915.19073124761,4886.33221121551,37125.189808798,37125.189808798,37125.189808798,22918.9452217009,22918.9452217009,22918.9452217009,0,0,0,TRUE,385.054000843239,583.091658364682,466.1303742524,16.7340478014758,25.3405591751564,20.2575429121143,3.89515783251215e-07,5.89848186274616e-07,4.87252958744513e-07
"Rwanda","p_prevent","a1","east africa",7762.40549413709,8248.8979088676,8011.18274126691,104641.684276618,117834.238170874,110963.176039572,2676915.89302925,2987179.53088766,2829306.35106503,4158.85168937681,4645.34410410732,4396.5668569775,410.590436661759,458.620313155567,434.059312629518,154960.876928147,164487.972650722,159819.125888361,83034.1288463865,92561.2245689616,87702.975608748,9747.55782627206,10865.96441116,10295.6439497782,37165.470513548,41460.2828357358,39290.7064183992,14675.7241539097,17726.7870871396,16190.8816013868,0,0,0,TRUE,576.257825693123,718.270271218851,643.526288375401,28.9204891734643,35.975322104167,32.2600952980986,1.00309293736708e-06,1.24990859524137e-06,1.11898391700045e-06
"Rwanda","p_prevent","a3_1","east africa",4165.60230231682,4218.68216173056,4190.41085532812,143810.382539718,143810.382539718,143810.382539718,1370096.21549127,1370096.21549127,1370096.21549127,8189.06743651385,8242.14729592759,8217.33874291629,808.481048554691,813.721457273835,811.272186327271,88484.5242373091,89520.6285721052,88974.3422018793,158001.472925004,159037.5772598,158547.75929523,18548.1381616212,18669.7687135134,18612.2679123329,88268.0221642047,88268.0221642047,88268.0221642047,60221.839126681,60221.839126681,60221.839126681,0,0,0,TRUE,166.230493862714,167.307965908574,166.732351963993,8.61492132298469,8.67141419714231,8.64153628901205,9.27750190355433e-07,9.33763677245963e-07,9.30953083737347e-07
"Rwanda","p_prevent","a5_1","east africa",2084.17152380732,2098.45331341713,2091.0469275406,62596.1780238392,62596.1780238392,62596.1780238392,843199.948408347,843199.948408347,843199.948408347,1803.39207591755,1817.67386552736,1810.79846179408,178.043266561953,179.45326303939,178.774475904882,48962.0854009733,49292.9352577115,49121.4004211427,41495.3197138158,41826.169570554,41666.8545503847,4871.22625418703,4910.06544182199,4891.36310347907,37125.189808798,37125.189808798,37125.189808798,22918.9452217009,22918.9452217009,22918.9452217009,0,0,0,TRUE,463.889570290823,467.563299001041,465.650908258963,20.1596263073051,20.3203627354534,20.236707510252,4.8575969179023e-07,4.89606618818311e-07,4.87754667685215e-07
"Senegal","suspect_bite_incidence","a1","west africa",7680.33298375784,8819.6279231664,8283.01781955987,127764.590795688,149432.409429045,138499.894668236,2527303.52865658,2921558.54518752,2723094.25527635,4242.31706337849,4941.0589365154,4576.53414796258,418.830712323674,487.815314861431,451.826921120859,151638.940198926,173443.507577676,162784.190808671,82862.4197737999,97119.895598014,89942.4596459431,9840.96549705096,11534.2219581119,10681.8102164027,45399.1657960617,52409.6363714382,48746.4931547252,18358.1034472704,22715.1890697415,20503.4541793927,0,0,0,TRUE,511.490261728981,688.670483969169,595.012331873158,26.0225107646044,35.2579438684373,30.2759593855423,8.0945363431112e-07,1.08835897089193e-06,9.38843771476299e-07
"Senegal","suspect_bite_incidence","a3_1","west africa",3969.16218438408,4529.94558531284,4252.17874241923,147511.083838365,163802.024550939,155825.494734296,1745695.75712253,1925841.37886005,1837958.13797915,8004.30421006427,9189.93265108736,8607.89206177782,790.239952335572,907.293344877016,849.830295562246,83061.9841058584,94970.5014871869,89058.7445507971,152723.994821432,174550.151382988,163685.181994314,18137.9154472233,20730.0489408123,19439.6957364003,102100.803290289,113496.366838523,107899.943597475,70187.6287021961,78427.4268095924,74363.241927033,0,0,0,TRUE,189.957404847355,240.60072285091,213.520119070772,10.0011128222526,12.6099463356218,11.2286165160815,7.05247615674992e-07,9.00084265249009e-07,7.97766131731251e-07
"Senegal","suspect_bite_incidence","a5_1","west africa",1589.33837071898,2788.86661356364,2072.52129699854,57100.9205327284,75218.9705993417,64739.0696079737,882596.304962108,1101836.71248758,981146.197629028,1237.05026345189,2642.36069214174,1799.80152938024,122.130108448124,260.87201743107,177.688783117791,37699.6890696009,63914.7465257176,48148.245406118,28809.3950475996,59326.436885795,40967.3114544056,3421.48181803377,7045.76839597291,4865.38891369933,37037.1013071911,50571.6864082627,42455.4949730117,23105.7268084636,30593.5904684424,26232.6414502069,0,0,0,TRUE,334.018102671187,890.696801125122,545.141328981361,14.8769478042501,38.2457427747825,23.9494895514681,2.44613211721919e-07,7.13436148856687e-07,4.23926639066237e-07
"Senegal","non_suspect_bite_incidence","a1","west africa",7938.34214852793,8331.53679662879,8135.96180457571,129741.759585155,143149.459238872,136428.731420132,2562104.12182794,2799606.10460446,2680719.66852057,4301.40630912376,4694.60095722462,4496.98130117684,424.66440898435,463.483288404643,443.972917049765,156101.686925458,163734.257390622,159911.230507243,84574.9025128602,92207.4729780238,88397.9293962394,10044.3445872995,10950.8093370199,10498.3776188756,45855.4219501893,50141.0896930633,47972.5539425619,18556.306973104,21968.2879615361,20241.8117675043,0,0,0,TRUE,545.755463600174,650.858324791634,596.115369174215,27.7862958291741,33.1020908262798,30.325593448059,8.5786055617352e-07,1.02378317711789e-06,9.37407107105686e-07
"Senegal","non_suspect_bite_incidence","a3_1","west africa",4179.14754771155,4179.18227821914,4179.16485047786,148336.0884218,159103.997609967,153796.840172194,1758249.49797174,1871714.1065497,1815791.03635885,8453.7608275334,8453.795558041,8453.77825527469,834.613400251149,834.616829085679,834.615120837608,87542.4038480583,87543.0507221404,87542.7261212369,160766.109181342,160766.756055424,160766.433782245,19093.0187395873,19093.0955641061,19093.0572900702,102581.070439503,110279.127943665,106485.00204367,70696.8037541558,75990.88601839,73381.6024913995,0,0,0,TRUE,207.983441981791,221.40608715279,214.790473741833,10.9366484782811,11.6424669109733,11.2945905039998,7.66578498140817e-07,8.24108729010249e-07,7.93893796593789e-07
"Senegal","non_suspect_bite_incidence","a5_1","west africa",2046.54537908071,2046.55096462191,2046.54816180175,59083.9492729226,69851.8584610905,64544.7010233168,918425.902823686,1031890.51140164,975967.441210797,1784.79592077159,1784.80150631278,1784.79872359175,176.207326251527,176.207877694562,176.207602965206,47523.3640563742,47523.4902109521,47523.4269066846,40585.1883262883,40585.3144808663,40585.2516305559,4820.00693560006,4820.02191805956,4820.01445378641,38473.9923214928,46172.0498256548,42377.9239256597,23536.741396109,28830.8236603431,26221.5401333527,0,0,0,TRUE,514.581537260724,578.156022989759,546.82213087129,22.6295130288241,25.4252980941142,24.0473423719273,3.86553321221596e-07,4.63898181243784e-07,4.21162378488073e-07
"Senegal","p_rabid","a1","west africa",7745.92966030048,8575.65953779586,8141.66499229397,129135.206170226,142729.814787196,136410.237037359,2568575.09836544,2789742.24334129,2681585.65591058,4219.88689630398,4790.71465100694,4501.77080077288,416.6162519915,472.972293170084,444.445769384353,152210.02579179,168628.053425732,160022.700476779,83030.1200610063,94161.309111878,88492.7003913254,9860.88203756171,11182.8522104074,10509.6328790443,46027.5223503825,49995.2906349647,47991.1562552342,18536.8836642925,21912.9456723754,20213.9622634455,0,0,0,TRUE,536.156979799571,661.094079508317,595.673519284942,27.2784556904745,33.599159453118,30.3029023190871,8.44056878699842e-07,1.04083696153311e-06,9.38041746031466e-07
"Senegal","p_rabid","a3_1","west africa",3985.49439060992,4353.42753324267,4180.83365109656,153702.900338359,153702.900338359,153702.900338359,1814801.16485365,1814801.16485365,1814801.16485365,8062.02793163898,8806.26948376809,8457.15399101372,795.938835060253,869.415478781661,834.948396682641,83485.8415682613,91193.0622521156,87577.6832063522,153316.473365809,167469.797875522,160830.63051858,18208.2798045383,19889.1669732798,19100.6814684252,106417.843765293,106417.843765293,106417.843765293,73335.4166256458,73335.4166256458,73335.4166256458,0,0,0,TRUE,206.080584769604,225.104797482971,214.58769306814,10.8365877780695,11.8369613193723,11.283927439705,7.57582342057214e-07,8.27518127804814e-07,7.9471202307633e-07
"Senegal","p_rabid","a5_1","west africa",1951.70893994671,2131.88255855009,2047.36538014358,64450.7611894815,64450.7611894815,64450.7611894815,974977.569705592,974977.569705592,974977.569705592,1702.09051224283,1859.21815410991,1785.51142337752,168.042079606918,183.554800882992,176.277965588859,45321.1412144897,49504.9983402293,47542.4037469462,38704.5164696125,42277.5047786686,40601.4579957114,4596.65325001684,5020.99102299974,4821.93916562517,42310.7656472829,42310.7656472829,42310.7656472829,26175.354267599,26175.354267599,26175.354267599,0,0,0,TRUE,524.401919995428,572.811823280109,546.049471843367,23.0613792088677,25.1902790329667,24.0133635055317,4.022830800161e-07,4.3941964312558e-07,4.21999317682444e-07
"Senegal","p_transmission","a1","west africa",6556.88552419712,9853.49754034827,8112.42879903185,129716.817494512,143264.5456652,136312.775965741,2560304.86933324,2795421.88303086,2679188.88538513,3575.24854609465,5447.99899583225,4480.65199147801,352.973121274082,537.863923434784,442.360775309593,128908.763240126,193692.315723293,159460.781632388,70281.2433407038,107093.340281254,88064.8571290407,8346.79089379423,12718.6952728237,10458.8210539277,45823.7048497436,50042.352253807,47954.4090128204,18493.2719037272,22011.4012397542,20201.97897005,0,0,0,TRUE,469.953256469372,781.881831987424,597.946211953266,23.9072276820316,39.7747926780327,30.4229061708389,7.14444542487041e-07,1.18890408658495e-06,9.34356628246659e-07
"Senegal","p_transmission","a3_1","west africa",3337.39904449423,5053.8640717781,4174.82548258706,153702.900338359,153702.900338359,153702.900338359,1814801.16485365,1814801.16485365,1814801.16485365,6751.03419510161,10223.1674947852,8445.00026241387,666.508518484966,1009.3013935727,833.748497021485,69909.9130890079,105865.429381032,87451.8274396338,128385.160473518,194415.102428293,160599.501742921,15247.3695313533,23089.2643531924,19073.2319887596,106417.843765293,106417.843765293,106417.843765293,73335.4166256458,73335.4166256458,73335.4166256458,0,0,0,TRUE,177.518481016707,268.818245087608,214.896519652081,9.33467175227812,14.1355991468187,11.3001668445938,6.34389305048422e-07,9.60662905116986e-07,7.93569946882167e-07
