"country","CODE","pop2018","pop2019","pop2020","pop2021","pop2022","pop2023","pop2024","pop2025","pop2026","pop2027","pop2028","pop2029","pop2030","pop2031","pop2032","pop2033","pop2034","pop2035","pop2036","pop2037","pop2038","pop2039","pop2040","pop2041","pop2042","pop2043","pop2044","pop2045","pop2046","pop2047","pop2048","pop2049","pop2050","pop2051","pop2052","pop2053","pop2054","pop2055","pop2056","pop2057","pop2058","pop2059","pop2060","pop2061","pop2062","pop2063","pop2064","pop2065","pop2066","pop2067","pop2068","pop2069","pop2070","Country.code","Continent","endemic","pop2015","HDI","Percent.Urban","urban_dogs_Knoble","rural_dogs_Knoble","total_dogs_Knoble","rural_HDR","urban_HDR","Business.Plan.Phase","cluster","gavi","gavi_2018","prop_urban","p_rabid","p_rabid_n","p_rabid_source","p_rabid_setting","p_seek","p_seek_n","p_receive","p_receive_n","p_complete","p_complete_n","vaccine_paid_by_patient","RIG_usage","RIG_paid_by_patient","ID","ID_prop","tot_dog_pop","dog_pop_setting","cost_first_visit","cost_followup_visit","ID_2015","price_per_vial","price_per_vial_RIG","exp_inc","bite_inc","LCI_exp_inc","UCI_exp_inc","LCI_bite_inc","UCI_bite_inc","vaccine_free_SQ","vaccine_gavi","preds_SQ","preds_SQ_LCI","preds_SQ_UCI","preds_gavi","preds_gavi_LCI","preds_gavi_UCI","p_seek_SQ","pseek_gavi","pseek_norm_SQ","pseek_norm_gavi"
"Sao Tome and Principe","STP",208818,213379,218011,222718,227489,232342,237266,242282,247375,252551,257802,263107,268471,273872,279317,284804,290321,295864,301424,307000,312597,318201,323814,329429,335053,340680,346294,351902,357495,363080,368648,374203,379749,385297,390834,396355,401853,407332,412784,418210,423615,429000,434349,439677,444978,450256,455507,460731,465918,471076,476201,481294,486340,"STP","Africa",0,190344,0.509,65,5844,8979,14823,7.4,21.2,NA,"free",TRUE,FALSE,0.65647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,9.6929192609118,7.11042311223789,FALSE,70.4481273587036,NA,0.000282562943873196,0.0148717338880629,0.000214504004372169,0.000466919651873178,0.00247862231467715,0.0247862231467715,FALSE,TRUE,0.000483434758530314,0.000206997818261509,0.00112904168613028,0.00142131029176485,0.000427476669436253,0.00472569169246305,NA,0.9,NA,0.078471256348642
"Saudi Arabia","SAU",33554343,34140662,34709640,35262692,35796030,36311124,36808935,37290305,37756514,38208593,38646705,39070672,39480349,39876559,40259678,40628538,40981439,41317419,41636053,41938531,42227432,42506254,42777611,43042326,43299987,43550350,43792735,44026516,44251739,44468354,44675434,44871764,45056349,45228878,45389177,45536647,45670620,45790676,45896709,45988868,46067330,46132424,46184561,46224061,46251459,46267819,46274424,46272457,46262568,46245377,46221898,46193245,46160345,"SAU","Asia",1,31540372,0.77,83,3495935,372088,3868023,14.3,7.5,"II","endemic",FALSE,FALSE,0.83331,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,52.9343596832512,38.7988423505056,FALSE,23.0331105461694,84.4405377076181,0.000441669773312698,0.0232457775427736,0.000335287896166023,0.000729834896151906,0.00387429625712893,0.0387429625712893,TRUE,TRUE,0.00339463968915133,0.000660924230777659,0.0174355517357906,0.00339463968915133,0.000660924230777659,0.0174355517357906,NA,0.9,NA,0.128932529258486
"Senegal","SEN",16294270,16743859,17200154,17662986,18131864,18606962,19088521,19576780,20071771,20573592,21082543,21599000,22123230,22655295,23195138,23742785,24298189,24861284,25431934,26009975,26595099,27186954,27785159,28389472,28999548,29614906,30234952,30859185,31487250,32118833,32753518,33390907,34030620,34672365,35315896,35960989,36607455,37255131,37903805,38553326,39203640,39854776,40506694,41159252,41812308,42465830,43119815,43774198,44428853,45083556,45738038,46391971,47045071,"SEN","Africa",1,15129273,0.459,44,312013,1150622,1462635,7.4,21.2,"II","west africa",TRUE,TRUE,0.44065,0.630702150537634,NA,NA,NA,0.523333333333333,NA,0.686529569892473,NA,0.421566924066924,NA,NA,FALSE,NA,FALSE,NA,NA,NA,4.5722819923258,3.35408339678692,FALSE,14.910795,83.3659371704296,0.000360731109952374,0.0189858478922302,0.000273844356679431,0.000596088227175231,0.00316430798203837,0.0316430798203837,FALSE,TRUE,0.000718638119684807,0.000474669753960872,0.00108800011535322,0.00211281406133834,0.00095422053994879,0.00467814626797762,0.523333333333333,0.9,0.0279079190186306,0.0941836294344797
"Serbia","SRB",8762027,8733407,8703942,8673359,8641735,8609107,8575593,8541293,8506145,8470018,8432884,8394700,8355445,8315132,8273788,8231444,8188148,8143972,8098940,8053154,8006754,7959923,7912824,7865539,7818124,7770730,7723488,7676522,7629865,7583573,7537662,7492146,7447023,7402311,7357991,7313964,7270097,7226282,7182474,7138684,7094855,7050946,7006907,6962741,6918439,6874045,6829579,6785108,6740648,6696221,6651887,6607704,6563751,"SRB","Europe",1,7098247,0.766,56,606660,485378,1092038,6.5,6.5,NA,"endemic",FALSE,FALSE,0.55668,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,6.26909309434366,4.59473903802574,FALSE,29.9154408228735,93.9663085994578,0.000464922574935305,0.0244696092071213,0.000352939959782543,0.000768258866011082,0.00407826820118689,0.0407826820118689,TRUE,TRUE,0.00782097123686421,0.00274601268103388,0.0222750577629625,0.00782097123686421,0.00274601268103388,0.0222750577629625,NA,0.9,NA,0.302519785124647
"Seychelles","SYC",95235,95702,96112,96464,96760,97011,97217,97414,97580,97717,97833,97930,98010,98082,98136,98185,98219,98241,98254,98258,98252,98223,98185,98131,98061,97972,97855,97721,97553,97359,97145,96909,96643,96356,96049,95718,95378,95017,94642,94263,93872,93470,93076,92676,92280,91888,91499,91116,90735,90366,90004,89650,89303,"SYC","Africa",0,92900,0.773,54,2361,5789,8150,7.4,21.2,NA,"free",FALSE,FALSE,0.54214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,39.3227590645005,28.8459490328751,FALSE,70.4481273587036,NA,0.000322514707485412,0.0169744582887059,0.000244832869010544,0.000532937733727207,0.00282907638145099,0.0282907638145099,TRUE,TRUE,0.00849817264728238,0.00302069388727403,0.0239080625306893,0.00849817264728238,0.00302069388727403,0.0239080625306893,NA,0.9,NA,0.483544704104442
"Sierra Leone","SLE",7719729,7883123,8046931,8211069,8375679,8540920,8706972,8873984,9041924,9210650,9379980,9549678,9719531,9889414,10059265,10228964,10398417,10567515,10736157,10904200,11071477,11237831,11403087,11567121,11729839,11891123,12050862,12208952,12365273,12519739,12672291,12822945,12971626,13118294,13262816,13405036,13544775,13681848,13816162,13947666,14076321,14202109,14325016,14444993,14561941,14675792,14786456,14893871,14997966,15098704,15196037,15289930,15380332,"SLE","Africa",1,6453184,0.336,40,121582,523737,645319,7.4,21.2,"I","west africa",TRUE,TRUE,0.40318,0.630702150537634,NA,NA,NA,0.523333333333333,NA,0.686529569892473,NA,0.421566924066924,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,3.36618438717595,2.46932782694785,FALSE,14.910795,83.3659371704296,0.000329134646256797,0.0173228761187788,0.000249858309911236,0.00054387681676544,0.00288714601979646,0.0288714601979646,FALSE,TRUE,0.000413672658105482,0.000252857923111628,0.000676763717577912,0.00121620797018089,0.000455481174531063,0.00324747082742636,0.523333333333333,0.9,0.0139368038487968,0.0531082011001895
"Singapore","SGP",5791901,5868104,5935053,5991801,6039577,6080859,6119203,6157267,6195856,6234361,6272268,6308561,6342470,6374049,6403636,6431177,6456593,6479855,6500921,6519786,6536433,6550852,6563055,6573038,6580828,6586543,6590274,6592118,6592168,6590442,6586965,6581729,6574759,6566106,6555865,6544175,6531210,6517110,6501970,6485839,6468797,6450915,6432261,6412894,6392876,6372270,6351105,6329449,6307333,6284805,6261878,6238544,6214806,"SGP","Asia",0,5535002,0.866,100,738000,0,738000,14.3,7.5,NA,"free",FALSE,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,43.7007785981784,32.0340894919626,FALSE,124.469746483558,NA,0.000480380706290242,0.0252831950679074,0.000364674800276111,0.000793802573943626,0.00421386584465124,0.0421386584465124,TRUE,TRUE,0.0034136042761877,0.000412043245953822,0.0282802697746752,0.0034136042761877,0.000412043245953822,0.0282802697746752,NA,0.9,NA,0.117914750589045
"Slovakia","SVK",5449816,5450987,5451400,5451033,5449675,5447152,5443264,5437850,5430883,5422382,5412314,5400672,5387458,5372681,5356439,5338865,5320187,5300586,5280148,5258947,5237153,5214964,5192521,5169928,5147229,5124461,5101655,5078835,5056022,5033234,5010430,4987554,4964542,4941406,4918094,4894549,4870686,4846431,4821771,4796686,4771122,4745024,4718343,4691096,4663307,4635031,4606346,4577326,4548016,4518496,4488877,4459329,4429950,"SVK","Europe",1,5424050,0.834,54,447259,387210,834469,6.5,6.5,NA,"endemic",FALSE,FALSE,0.53468,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,9.89505576872722,7.25227689930174,FALSE,28.6916959262977,93.9663085994578,0.000572971093507532,0.0301563733425017,0.000434963595233568,0.000946803072783634,0.00502606222375028,0.0502606222375028,TRUE,TRUE,0.0121140513021169,0.00390035219916096,0.0376248685905568,0.0121140513021169,0.00390035219916096,0.0376248685905568,NA,0.9,NA,0.384607830199981
"Slovenia","SVN",2081260,2081900,2082055,2081765,2081042,2079870,2078221,2076082,2073482,2070454,2067039,2063281,2059211,2054862,2050247,2045396,2040363,2035168,2029852,2024400,2018830,2013147,2007340,2001428,1995413,1989269,1982975,1976540,1969946,1963190,1956274,1949163,1941851,1934353,1926649,1918780,1910751,1902579,1894281,1885871,1877370,1868793,1860175,1851520,1842867,1834236,1825658,1817165,1808777,1800516,1792414,1784491,1776783,"SVN","Europe",1,2063768,0.884,50,157640,159863,317503,6.5,6.5,NA,"endemic",FALSE,FALSE,0.49627,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,7.06020352225961,5.17510725572643,FALSE,25.4319476662051,93.9663085994578,0.000573001763684473,0.0301579875623407,0.000434986878101726,0.000946853753556364,0.00502633126039011,0.0502633126039011,TRUE,TRUE,0.0179022444825203,0.00538691811853494,0.0594941950963032,0.0179022444825203,0.00538691811853494,0.0594941950963032,NA,0.9,NA,0.576515354655675
"Solomon Islands","SLB",623281,635254,647297,659413,671590,683861,696220,708678,721249,733918,746700,759576,772545,785610,798763,811975,825243,838538,851855,865184,878507,891808,905073,918279,931433,944506,957477,970329,983052,995652,1008125,1020497,1032777,1044961,1057050,1069046,1080928,1092681,1104327,1115864,1127284,1138607,1149835,1160966,1172006,1182936,1193744,1204437,1215002,1225436,1235730,1245877,1255881,"SLB","Oceania",0,583591,0.51,22,17375,31698,49073,14.3,7.5,NA,"free",TRUE,FALSE,0.22779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,4.12773120927791,3.02689263715427,FALSE,70.4481273587036,NA,0.000310633933079614,0.0163491543726112,0.000235813732777911,0.000513305410488004,0.00272485906210187,0.0272485906210187,FALSE,TRUE,0.00183240296757519,0.000929891008115769,0.00361085396704937,0.00538731059469683,0.00288771879785738,0.0100505338211142,NA,0.9,NA,0.312416161626186
"Somalia","SOM",15181925,15636171,16105174,16589196,17088214,17601387,18127560,18665849,19215918,19777797,20351526,20937235,21535019,22144759,22766243,23399316,24043828,24699613,25366549,26044595,26733772,27434193,28145899,28868760,29602596,30347355,31102953,31869275,32646129,33433209,34230143,35036488,35851792,36675703,37507879,38347878,39195255,40049539,40910365,41777303,42649847,43527437,44409572,45295820,46185811,47079289,47976033,48875776,49778160,50682757,51589203,52497144,53406176,"SOM","Africa",1,10787104,0.284,40,201246,881175,1082421,7.4,21.2,"III","east africa",TRUE,TRUE,0.4003,0.759569173441734,NA,NA,NA,0.660495295536791,NA,0.542664406779661,NA,0.412872392638037,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,7.45266096186521,5.4681897675956,FALSE,21.2092467132088,167.691025010811,0.000290582932298323,0.015293838542017,0.00022059227486025,0.000480172239605164,0.00254897309033617,0.0254897309033617,FALSE,TRUE,0.000314651962049538,0.000172095172064674,0.000575297122132032,0.000925084645019307,0.000306356395607046,0.00279341842612675,0.660495295536791,0.9,0.00802436235782467,0.0433874075581357
"South Africa","ZAF",57398421,58065097,58721229,59365976,59996049,60610627,61208783,61790036,62354046,62901489,63434258,63954945,64465553,64966820,65458712,65941517,66415347,66880284,67336588,67784496,68223898,68654603,69076390,69489280,69893177,70287615,70672007,71045890,71409062,71761505,72103201,72434216,72754583,73064293,73363273,73651446,73928740,74195134,74450606,74695246,74929297,75153084,75366857,75570731,75764692,75948783,76123016,76287421,76442082,76587038,76722197,76847396,76962552,"ZAF","Africa",1,54956920,0.619,65,1679841,2614093,4293934,7.4,21.2,"II","endemic",FALSE,FALSE,0.65295,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,10.1645663655018,7.45586247853513,FALSE,35.6153268526185,93.9663085994578,0.000287643354036222,0.0151391238966433,0.000218360732041001,0.000475314748952001,0.00252318731610721,0.0252318731610721,TRUE,TRUE,0.00261201282948814,0.000834631608162658,0.00817439808735472,0.00261201282948814,0.000834631608162658,0.00817439808735472,NA,0.9,NA,0.155433948947157
"South Sudan","SSD",12919053,13263184,13610007,13960428,14314458,14671974,15032440,15395477,15761305,16130267,16502233,16876974,17254367,17634307,18016908,18402372,18790970,19182891,19578154,19976625,20378119,20782386,21189205,21598427,22009951,22423660,22839397,23257015,23676336,24097135,24519204,24942321,25366221,25790726,26215574,26640443,27064973,27488849,27911806,28333629,28754081,29172953,29590035,30005108,30417939,30828276,31235914,31640614,32042173,32440419,32835177,33226311,33613665,"SSD","Africa",1,12478560.2270515,0.408,34,198985.952831845,1116223.97431196,1315209.9271438,NA,NA,"III","east africa",TRUE,TRUE,0.1903,0.759569173441734,NA,NA,NA,0.660495295536791,NA,0.542664406779661,NA,0.412872392638037,NA,NA,FALSE,NA,NA,NA,NA,NA,13.9217849083903,10.2147356697484,NA,21.2092467132088,167.691025010811,0.00040600633864552,0.0213687546655537,0.000308214460984063,0.000670903040930036,0.00356145911092562,0.0356145911092562,FALSE,TRUE,0.00118234895595093,0.000601645981028942,0.00232354091561862,0.00347613552790309,0.00161154184259245,0.00749811012595964,0.660495295536791,0.9,0.0427813269245449,0.145573753445567
"Spain","ESP",46397452,46441049,46459219,46449574,46423955,46386885,46345986,46306820,46270109,46233609,46196536,46157408,46115125,46069477,46020920,45969682,45916257,45860815,45803187,45742834,45679133,45611267,45538502,45460397,45376471,45285753,45187130,45079683,44963043,44836913,44700584,44553290,44394558,44224268,44042751,43850540,43648447,43437294,43217650,42990176,42755950,42516227,42272217,42024887,41775202,41524455,41274023,41025211,40779019,40536428,40298705,40067160,39842942,"ESP","Europe",0,46418269,0.878,80,5682953,1458319,7141272,6.5,6.5,NA,"free",FALSE,FALSE,0.79802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,37.3819775003714,27.4008734210242,FALSE,70.4481273587036,NA,0.000579833156687951,0.0305175345625237,0.000440172841747914,0.000958142253029331,0.00508625576042062,0.0508625576042062,TRUE,TRUE,0.00680883747265699,0.00128864333215214,0.0359760273245139,0.00680883747265699,0.00128864333215214,0.0359760273245139,NA,0.9,NA,0.206012304786849
"Sri Lanka","LKA",20950041,21018859,21084042,21145999,21204501,21258732,21307487,21349942,21385841,21415549,21439690,21459185,21474701,21486363,21493979,21497516,21496867,21491895,21482630,21469003,21450633,21427001,21397716,21362744,21322134,21275735,21223391,21165080,21100790,21030795,20955601,20875918,20792352,20705198,20614645,20521025,20424689,20325944,20225056,20122278,20017834,19911952,19804831,19696639,19587500,19477599,19367046,19255946,19144395,19032438,18919992,18806936,18693181,"LKA","Asia",1,20966000,0.691,18,513136,1197027,1710163,14.3,7.5,"I","asia",TRUE,FALSE,0.18407,0.437333333333333,NA,NA,NA,0.76,NA,0.7535,NA,0.752935142873257,NA,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,5.43492250198178,3.98445100178103,TRUE,5.38,13.8216953413365,0.000307532757691071,0.0161859346153195,0.000233459515590107,0.000508180889512367,0.00269765576921992,0.0269765576921992,TRUE,TRUE,0.0164905153217033,0.0072501511924733,0.0375077827146061,0.0164905153217033,0.0072501511924733,0.0375077827146061,0.76,0.9,1,1
"State of Palestine","PSE",5052776,5186790,5322629,5460157,5599139,5739325,5880448,6022270,6164642,6307518,6450860,6594701,6739073,6883904,7029150,7174824,7320996,7467678,7614868,7762499,7910586,8059122,8208074,8357430,8507100,8656996,8807017,8957046,9107004,9256814,9406355,9555524,9704205,9852315,9999752,10146390,10292065,10436636,10580031,10722161,10863015,11002574,11140803,11277675,11413107,11547031,11679366,11810055,11939053,12066295,12191798,12315545,12437518,"PSE","Asia",1,4662884,0.684,73,469278.862938667,79950.5264307692,549229.389369436,NA,NA,NA,"asia",FALSE,FALSE,0.75481,0.437333333333333,NA,NA,NA,0.76,NA,0.7535,NA,0.752935142873257,NA,NA,NA,NA,NA,NA,NA,NA,4.15303521410074,3.0447016324648,NA,13.3303857045048,40.7050716806503,0.000431997398472701,0.0227367051827737,0.000327945237901891,0.000713851831171152,0.00378945086379562,0.0378945086379562,TRUE,TRUE,0.00271272719021203,0.00066839155982916,0.0110098469980629,0.00271272719021203,0.00066839155982916,0.0110098469980629,0.76,0.9,0.104870479174762,0.102210479174762
"Sudan","SDN",41511526,42514094,43541203,44592440,45666292,46760545,47872430,48999711,50141051,51296028,52464484,53646648,54842478,56051316,57272095,58503852,59745525,60996110,62254963,63521438,64794628,66073569,67357464,68645673,69937787,71233507,72532615,73834917,75140027,76447622,77757697,79070356,80385607,81703192,83022778,84344136,85667046,86991221,88316261,89641704,90967182,92292266,93616439,94939166,96259738,97577324,98890985,100199791,101503078,102800068,104089643,105370527,106641644,"SDN","Africa",1,40096133.7729485,0.408,34,639382.047168155,3586653.02568804,4226035.0728562,7.4,21.2,"III","east africa",TRUE,TRUE,0.34007,0.759569173441734,NA,NA,NA,0.660495295536791,NA,0.542664406779661,NA,0.412872392638037,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,32.8597725812674,24.1099753583611,FALSE,21.2092467132088,167.691025010811,0.00040715925726551,0.0214294345929216,0.000309089684243394,0.000672808175245615,0.0035715724321536,0.035715724321536,FALSE,TRUE,0.000743691365552214,0.000493666630049785,0.00112034481070989,0.00218647123133934,0.00102137645098963,0.00468060179069386,0.660495295536791,0.9,0.0221547885239544,0.084931214209523
"Suriname","SUR",568301,573085,577752,582296,586707,590977,595108,599095,602926,606611,610141,613514,616728,619782,622677,625407,627981,630385,632633,634711,636632,638402,640018,641482,642806,643990,645016,645908,646655,647273,647753,648129,648399,648567,648641,648623,648520,648327,648041,647674,647229,646701,646101,645421,644670,643846,642953,641991,640948,639848,638683,637443,636137,"SUR","Americas",1,542975,0.68,66,47813,24584,72397,7.5,7.5,NA,"endemic",FALSE,FALSE,0.66015,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,21.7387079765634,15.9393197655522,FALSE,34.6826982138155,93.9663085994578,0.000485113651466201,0.0255322974455895,0.000368267754393877,0.000801623504330328,0.00425538290759825,0.0425538290759825,TRUE,TRUE,0.00355819750186949,0.00110246769185458,0.0114840276552796,0.00355819750186949,0.00110246769185458,0.0114840276552796,NA,0.9,NA,0.122260647409508
"Swaziland","SWZ",1391385,1415414,1439295,1462954,1486380,1509567,1532540,1555332,1577900,1600277,1622466,1644509,1666435,1688252,1709967,1731598,1753160,1774685,1796164,1817596,1838959,1860223,1881370,1902384,1923255,1943943,1964402,1984608,2004530,2024145,2043447,2062416,2081036,2099295,2117164,2134631,2151666,2168275,2184426,2200118,2215348,2230114,2244414,2258249,2271613,2284506,2296922,2308867,2320338,2331331,2341854,2351906,2361476,"SWZ","Africa",1,1286970,0.522,21,12935,136857,149792,7.4,21.2,"II","east africa",FALSE,FALSE,0.21315,0.759569173441734,NA,NA,NA,0.660495295536791,NA,0.542664406779661,NA,0.412872392638037,NA,NA,NA,NA,FALSE,NA,NA,NA,7.22077136194315,5.29654451824526,FALSE,21.2092467132088,167.691025010811,0.000419710450209355,0.0220900236952292,0.000318617760038466,0.000693548328075291,0.00368167061587153,0.0368167061587153,TRUE,TRUE,0.00601685061971306,0.0031960916454787,0.0113271130479486,0.00601685061971306,0.0031960916454787,0.0113271130479486,0.660495295536791,0.9,0.25982922974871,0.255278640363909
"Sweden","SWE",9982709,10053135,10121686,10188119,10252422,10314825,10375710,10435342,10493845,10551107,10606810,10660539,10712041,10761291,10808532,10854142,10898630,10942470,10985788,11028687,11071464,11114443,11157892,11201901,11246533,11291859,11337945,11384781,11432414,11480747,11529447,11578083,11626301,11673975,11721089,11767487,11813049,11857677,11901302,11943914,11985571,12026368,12066397,12105658,12144207,12182207,12219897,12257434,12294889,12332238,12369556,12406865,12444178,"SWE","Europe",0,9798871,0.904,86,1293677,213842,1507519,6.5,6.5,NA,"free",FALSE,FALSE,0.85964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,47.2219496610862,34.6135424499095,FALSE,70.4481273587036,NA,0.000578763835402079,0.0304612544948463,0.000439361080323589,0.000956375258689253,0.00507687574914105,0.0507687574914105,TRUE,TRUE,0.0064800640743844,0.00103999818920887,0.0403762533856625,0.0064800640743844,0.00103999818920887,0.0403762533856625,NA,0.9,NA,0.195631359290562
"Switzerland","CHE",8544034,8608259,8670535,8731111,8789509,8846072,8901021,8954578,9007018,9058436,9108617,9157185,9203908,9248770,9291930,9333466,9373492,9412115,9449364,9485304,9520093,9553924,9586938,9619178,9650663,9681487,9711755,9741501,9770811,9799607,9827620,9854475,9879901,9903822,9926335,9947458,9967270,9985870,10003266,10019527,10034835,10049420,10063505,10077143,10090390,10103417,10116349,10129335,10142441,10155646,10168863,10181943,10194761,"CHE","Europe",0,8286976,0.903,74,942318,332601,1274919,6.5,6.5,NA,"free",FALSE,FALSE,0.7399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,54.1680287916524,39.7049968789636,FALSE,70.4481273587036,NA,0.000570645682622246,0.0300339832959077,0.000433198289635222,0.00094296045978514,0.00500566388265128,0.0500566388265128,TRUE,TRUE,0.00933683939814203,0.00191247639554612,0.0455830828290059,0.00933683939814203,0.00191247639554612,0.0455830828290059,NA,0.9,NA,0.293775827097308
"Syrian Arab Republic","SYR",18284407,18499181,18924442,19586107,20466483,21475277,22487636,23410906,24211928,24907221,25514968,26072715,26608489,27120835,27597719,28045737,28472807,28885224,29286341,29677328,30059500,30433257,30798944,31158103,31511711,31858600,32196795,32524870,32842724,33150990,33449891,33739798,34021051,34293685,34557725,34813506,35061428,35301808,35534769,35760353,35978642,36189653,36393430,36590004,36779360,36961357,37135834,37302609,37461631,37612865,37756160,37891373,38018375,"SYR","Asia",1,18502413,0.632,58,1422367,547878,1970245,14.3,7.5,"III","endemic",FALSE,FALSE,0.58061,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,8.67324172306643,6.35715138980912,FALSE,43.352619340122,93.9663085994578,0.000434875927105581,0.0228882066897674,0.000330130435684689,0.000718608440685295,0.00381470111496124,0.0381470111496124,TRUE,TRUE,0.00350675002919279,0.00132341873079453,0.00929206719014835,0.00350675002919279,0.00132341873079453,0.00929206719014835,NA,0.9,NA,0.136112092005467
"Tajikistan","TJK",9107211,9292000,9475246,9656648,9835989,10013102,10187895,10360358,10530400,10698174,10864265,11029469,11194411,11359262,11524091,11689347,11855513,12022921,12191668,12361646,12532613,12704211,12876073,13048084,13219991,13391114,13560613,13727805,13892383,14054239,14213113,14368845,14521291,14670318,14815895,14958122,15097206,15233335,15366521,15496853,15624619,15750206,15873917,15995855,16116022,16234486,16351289,16466436,16579941,16691758,16801737,16909677,17015383,"TJK","Asia",1,8481855,0.607,27,302881,434283,737164,14.3,7.5,"III","asia",TRUE,TRUE,0.26891,0.437333333333333,NA,NA,NA,0.76,NA,0.6,NA,0.752935142873257,NA,NA,FALSE,NA,FALSE,0,NA,NA,3.80813218906719,2.79105340593254,FALSE,13.3303857045048,40.7050716806503,0.000316710763170253,0.0166689875352765,0.000240426879747799,0.000523347036440511,0.00277816458921275,0.0277816458921275,FALSE,TRUE,0.0027328649115077,0.00123542391021514,0.00604533436887214,0.00803469125086785,0.00436071226417108,0.0148040640120161,0.76,0.9,0.149509064436227,0.464914353533115
"Tanzania","TZA",59091392,60913557,62774619,64673854,66612147,68591196,70613532,72681070,74794078,76952218,79155997,81405880,83702053,86044557,88432938,90866132,93342754,95861531,98421696,101022629,103663322,106342632,109059518,111813197,114602781,117426994,120284409,123173856,126094341,129045371,132026850,135038935,138081621,141154199,144255838,147386143,150544787,153731223,156944759,160184335,163448432,166735278,170043234,173370923,176717329,180081637,183463242,186861214,190274426,193701133,197139230,200586276,204040056,"TZA","Africa",1,53470420,0.466,32,797214,4941823,2316000,7.4,21.2,"II","east africa",TRUE,TRUE,0.32316,0.864583333333333,480,"vet_test",NA,0.747285886610374,1658,0.847457627118644,1239,0.56441717791411,978,TRUE,FALSE,NA,FALSE,0,2316000,NA,6.27090326127299,4.59980196320306,TRUE,14.64,167.691025010811,0.000159204777819637,0.00837919883261248,0.000120858248039838,0.00026307709856481,0.00139653313876875,0.0139653313876875,FALSE,TRUE,0.00107394629967556,0.000685892459344662,0.00168154736048389,0.00315742900484043,0.00164545026598136,0.0060587415655871,0.747285886610374,0.9,0.113969704646841,0.359717529684517
"TFYR Macedonia","MKD",2085051,2086720,2088035,2088955,2089472,2089555,2089175,2088336,2086986,2085130,2082747,2079826,2076350,2072332,2067776,2062712,2057166,2051170,2044743,2037913,2030725,2023251,2015548,2007629,1999528,1991269,1982895,1974422,1965869,1957251,1948564,1939819,1931001,1922129,1913185,1904146,1894996,1885702,1876256,1866657,1856907,1847000,1836928,1826698,1816312,1805781,1795112,1784308,1773392,1762377,1751285,1740155,1729015,"MKD","Europe",1,2078453,0.728,76,242699,77063,319762,6.5,6.5,NA,"endemic",FALSE,FALSE,0.57204,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,4.81081021241807,3.52593543482483,NA,34.6826982138155,93.9663085994578,0.000574640216173319,0.0302442219038589,0.000436230688118048,0.00094956120576229,0.00504070365064314,0.0504070365064314,TRUE,TRUE,0.00606661385514035,0.00217937483651989,0.0168873215615129,0.00606661385514035,0.00217937483651989,0.0168873215615129,NA,0.9,NA,0.183487532865784
