"dogpop2018","dogpop2019","dogpop2020","dogpop2021","dogpop2022","dogpop2023","dogpop2024","dogpop2025","dogpop2026","dogpop2027","dogpop2028","dogpop2029","dogpop2030","dogpop2031","dogpop2032","dogpop2033","dogpop2034","dogpop2035","dogpop2036","dogpop2037","dogpop2038","dogpop2039","dogpop2040","dogpop2041","dogpop2042","dogpop2043","dogpop2044","dogpop2045","dogpop2046","dogpop2047","dogpop2048","dogpop2049","dogpop2050","dogpop2051","dogpop2052","dogpop2053","dogpop2054","dogpop2055","dogpop2056","dogpop2057","dogpop2058","dogpop2059","dogpop2060","dogpop2061","dogpop2062","dogpop2063","dogpop2064","dogpop2065","dogpop2066","dogpop2067","dogpop2068","dogpop2069","dogpop2070","country"
251442.729030427,254739.580858652,258021.210635769,261275.174057223,264497.137838392,267691.101934313,270868.066221332,274033.586192554,277187.995177567,280330.404297473,283468.924572206,286612.667010457,289769.74263216,292944.373612075,296134.782192408,299345.968316954,302579.043084334,305836.673131237,309118.747347803,312425.154624168,315752.56166447,319100.190699674,322462.7084564,325840.226044509,329228.632399104,332620.594269286,336009.44506333,339385.296003507,342744.258244646,346083.331820468,349398.294556215,352683.924288368,355937.109940787,359153.073789404,362327.482549594,365453.558519772,368523.301789864,371531.045756906,374473.012685584,377347.313708243,380148.948881089,382877.251544949,385529.666172995,388105.970545503,390601.609158126,393019.915306728,395362.555639239,397630.863474006,399824.616591304,401942.59278265,403987.236465011,405957.547649626,407854.415215394,"Lesotho"
443686.552572501,455040.722328141,466571.232567652,478293.349678179,490248.759124029,502435.724010856,514846.474021847,527476.164135934,540322.966043276,553384.68577207,566652.638850585,580119.146377501,593778.083514861,607621.679945855,621643.810832524,635838.25992142,650195.611416877,664705.90103028,679364.649402523,694163.446308354,709096.349740798,724154.949474601,739332.937840823,754624.372832489,770021.666963773,785519.152474176,801106.773659591,816779.959745421,832530.483337397,848354.047907399,864247.088251243,880210.244277372,896240.31644357,912334.013792129,928482.103358368,944677.911811376,960911.292031555,977174.839364059,993459.046597733,1009760.53135937,1026073.35164201,1042393.66799499,1058717.64096763,1075037.04316569,1091345.10984275,1107631.7852947,1123887.01381744,1140101.28819982,1156267.29520247,1172376.25893817,1188421.59749152,1204395.4491302,1220289.76929093,"Liberia"
427308.906096708,433840.285584408,439935.900793796,445449.814604843,450546.321838648,455295.287415118,459856.449747533,464346.294392331,468747.123997402,472989.86606159,477081.454248971,481031.727759038,484851.054070455,488540.225601973,492102.676168181,495546.065817007,498880.497887532,502112.377764661,505243.422355688,508272.773206966,511200.69445808,514023.356085064,516739.635494688,519347.419570282,521842.746218088,524213.002772983,526443.529488067,528522.175942488,530443.131065402,532204.545879724,533798.364128148,535213.491948157,536445.637071514,537491.629823214,538353.451250136,539031.89377103,539528.344118712,539848.349224441,539996.06928666,539976.919166837,539803.379460305,539489.185425419,539048.138355432,538488.756751918,537820.285500311,537059.167289698,536223.891890945,535331.298202515,534391.687668175,533411.33360304,532398.754508685,531359.959560642,530302.410702152,"Libya"
442534.691416291,440686.075714066,438842.844628151,436922.998144457,434964.074730972,432960.843617567,430942.997117036,428924.689077963,426882.996419489,424778.996058002,422613.457224403,420387.456841955,418112.533374178,415778.686819355,413387.917177829,410950.839836039,408483.608642914,405999.762062319,403502.530864041,400996.068894945,398488.991541128,395996.683420618,393523.144534102,391074.682574972,388657.143698077,386266.527902731,383902.373650393,381560.680940376,379245.911311907,376956.372457004,374696.525914894,372466.217839399,370265.140538156,368094.063242067,365953.447489673,363841.447126812,361755.446768417,359693.600260326,357655.599910178,355640.676487072,353647.137683024,351674.214267134,349716.060084551,347775.90590506,345853.136343941,343947.597555013,342061.289538619,340194.212294761,338347.750439059,336521.903971515,334719.595969554,332944.211049141,331195.595364097,"Lithuania"
90818.1371200472,91844.4394076633,92913.9722368504,94051.5047079393,95229.960040444,96428.8768036568,97605.1783013502,98731.3262170076,99802.2436542877,100833.00745687,101835.15602553,102828.227718914,103824.684009858,104827.909495924,105834.673424894,106840.360436459,107838.662871527,108826.042287195,109801.421766057,110767.878214985,111722.950108483,112669.406662735,113603.709434837,114527.243032882,115438.469003434,116340.925789396,117235.536462832,118123.531786489,119005.834832431,119882.13790997,120749.210266889,121605.974985781,122447.970551682,123275.966191309,124090.884976724,124893.957670676,125684.415046447,126464.257093506,127234.253038569,127992.556737514,128743.475859963,129486.856560571,130223.006530028,130954.233448487,131679.921934573,132400.687369663,133116.222063067,133828.218313568,134534.522286352,135238.826269669,135937.591820614,136629.28048575,137315.738409201,"Luxembourg"
2738026.45589693,2811717.15068072,2886901.192557,2963560.64968412,3041679.4668085,3121188.41868095,3202000.97373997,3284037.16848237,3367256.96902909,3451612.00110962,3537019.6948484,3623385.28254738,3710634.22195781,3798712.82180959,3887596.47794791,3977258.81388474,4067688.25732691,4158872.40194212,4250781.74359554,4343392.61642639,4436712.63104188,4530760.6575777,4625545.24493511,4721049.71233118,4817247.57902299,4914123.728051,5011662.83394589,5109843.83721921,5208639.00606931,5308011.22575415,5407923.06876704,5508328.66295488,5609181.61489013,5710443.87153671,5812067.162879,5913980.17856993,6016101.18277313,6118358.23961215,6220696.7195229,6323077.52692034,6425456.5619846,6527796.29295406,6630056.16467521,6732191.55605369,6834154.82260323,6935911.03893455,7037428.30305029,7138668.87467905,7239595.32631412,7340165.85174326,7440328.84479425,7540027.48655021,7639212.25593679,"Madagascar"
2315509.90038543,2382446.78659962,2450704.61354102,2520237.34824364,2591072.1755299,2663298.01997452,2737043.43558222,2812387.56039163,2889349.96747491,2967860.21793659,3047786.49559326,3128954.57593851,3211221.88968136,3294526.21378382,3378859.5740313,3464205.17624462,3550560.36235225,3637916.07074671,3726228.80571212,3815446.3723894,3905536.99474169,3996465.39291053,4088199.42839475,4180699.47176431,4273919.85251753,4367801.12650936,4462274.42552299,4557282.35937773,4652768.86692866,4748694.56038861,4845032.25493516,4941762.73996046,5038858.10571347,5136274.37319259,5233950.76921699,5331820.23789136,5429810.64882018,5527851.80475087,5625884.26153839,5723853.407895,5821703.78678295,5919376.07487863,6016815.29843002,6113962.61739923,6210755.68792683,6307126.60836746,6403006.8729686,6498328.58008489,6593038.9307501,6687079.32656923,6780384.64478986,6872887.70869524,6964527.74510457,"Malawi"
3758435.46513375,3806760.85066843,3855422.99152382,3904674.19027565,3954125.72970591,4003431.94003747,4052018.42530879,4099448.61174639,4145664.08620162,4190756.92562565,4234616.5203816,4277132.3781281,4318229.31246299,4357854.1885342,4395997.38811244,4432681.08004327,4467956.87433754,4501879.0788021,4534463.52832664,4565745.29425944,4595828.76957695,4624846.02898875,4652907.79942717,4680061.58556127,4706348.44080877,4731875.10405573,4756753.70978023,4781072.58147809,4804873.59363538,4828154.86952444,4850902.80286968,4873079.74182229,4894648.50371536,4915598.53195576,4935907.77499343,4955499.16969852,4974275.24352785,4992152.36480477,5009088.42445225,5025051.63539542,5039983.81907663,5053822.69159643,5066517.81589876,5078042.68320534,5088375.35926156,5097473.26580848,5105298.39911085,5111824.95416324,5117051.75801087,5120998.86818067,5123697.48527011,5125190.42212908,5125529.64065486,"Malaysia"
43893.5444651643,44632.4823798828,45340.9893709842,46020.0534554688,46667.4021942355,47277.4038903811,47850.5525524058,48382.6985089072,48877.1022159873,49335.1468974467,49765.2306977904,50172.0960986208,50563.3508308425,50941.7613420568,51308.1180458644,51664.4957779662,52014.7478046646,52359.2693327598,52699.9375945528,53038.2346155444,53374.5556025349,53708.9005555243,54040.6766643123,54370.5755407991,54697.3127628842,55018.9122965664,55333.1017027444,55637.1145338166,55930.851988083,56210.6584026415,56476.9289842923,56725.316458233,56952.7579717619,57159.7475333791,57342.9258852829,57503.9726563741,57641.504622852,57754.2373626159,57843.3564960664,57907.2811960026,57946.5054709248,57964.0921735348,57958.9544851318,57931.9816210166,57884.4580032896,57817.1740455515,57729.734541002,57625.7951525431,57505.6522852751,57369.1083357977,57216.8549160115,57050.077646317,56868.6777250142,"Maldives"
1911207.69637427,1969364.39690826,2028882.00868492,2089736.3261684,2152022.67115894,2215795.25605502,2281140.50062098,2348111.7170494,2416702.30383051,2486862.24952661,2558555.44587968,2631728.88076577,2706330.14219815,2782320.72136981,2859656.60821557,2938268.88697428,3018077.03923125,3099005.94780705,3180996.79925094,3263991.68031808,3347911.07282252,3432667.95686266,3518181.91404669,3604398.03181601,3691263.09800091,3778711.79766375,3866681.21641592,3955116.34167594,4043957.8598787,4133169.96283481,4222747.74942337,4312699.92163455,4403024.07891933,4493689.81432359,4584648.81679852,4675845.27357964,4767213.66968358,4858698.59243735,4950249.430266,5041832.97557492,5133427.02328575,5225018.37037894,5316578.91042651,5408067.4340038,5499423.3272483,5590585.97629754,5681482.6645211,5772047.07675258,5862224.00036478,5951958.02268471,6041171.22589245,6129778.09042953,6217704.09925377,"Mali"
66475.3078271312,66653.1541871362,66825.1543865181,66995.3084299138,67159.0009273577,67309.1549475695,67438.8474056008,67544.0782968148,67623.9245432184,67680.0784544656,67708.847718584,67712.2323378921,67686.6938467495,67632.847630485,67551.6167670918,67447.1551075387,67323.0011174661,67183.9240331716,67033.0007812989,66869.4621301871,66695.3080821546,66514.6924881704,66330.6922748781,66141.4612862916,65949.4610637257,65757.4608411598,65566.9990819158,65379.4604029833,65196.0755750198,65015.9215200321,64840.6905476743,64667.1518849705,64499.613229222,64333.3053441309,64169.7666930191,64008.8434295544,63848.5355514185,63687.4584416217,63523.9197905099,63360.3811393981,63193.1501763139,63021.9192085929,62844.072848588,62662.2264839463,62471.9185710344,62273.610648849,62068.9950270441,61853.7640083184,61630.5329803191,61398.225018721,61157.609355185,60909.1475287075,60652.9933856209,"Malta"
6168.18666616346,6173.29134036571,6177.93195327685,6182.34053554243,6186.74911780801,6195.21823637084,6208.44398316759,6230.25486384994,6259.72275583568,6299.5160115487,6345.45807936897,6397.43294397373,6454.39646745797,6515.30451191667,6581.08519993207,6650.11431698526,6722.27584775348,6796.87370030004,6872.63170607439,6951.05806427264,7027.74419262921,7103.8502443719,7176.47583643123,7245.6209688072,7312.21376408205,7372.42571660408,7428.80916347442,7477.9996603325,7520.69329911498,7558.8623403091,7590.18647745929,7617.45007831223,7641.69728077293,7660.83980903138,7678.24210744815,7693.0920687638,7707.70999943389,7723.72011397732,7740.31030513464,7758.2926801653,7779.75551487932,7803.65467137169,7830.5702262563,7861.66233276093,7895.30677636669,7933.82386352915,7973.84914988772,8017.58692657521,8063.06493310437,8110.97926141188,8160.28577359274,8209.0122091597,8257.15856811277,"Marshall Islands"
374465.16724113,384451.937684816,394565.480009903,404804.886935522,415153.41500564,425603.146132673,436144.51262746,446770.751123523,457477.325216518,468267.369149447,479147.481328628,490124.177680302,501204.056610787,512386.540759531,523669.4031644,535049.509582394,546522.736009563,558087.350364247,569739.2286425,581476.391322423,593293.724639121,605186.197307774,617149.602844356,629178.580043731,641268.26258124,653412.794371275,665605.659487595,677840.094563724,690111.645675397,702414.786657321,714741.434461756,727083.423560883,739433.908108145,751787.361938251,764139.248646856,776486.021590564,788825.536287321,801155.483294916,813470.253967977,825765.641822477,838038.595095492,850284.659862758,862501.279241826,874683.504427957,886827.871257834,898930.173247428,910987.441113895,922995.385893129,934950.543421812,946848.789695995,958686.083191807,970457.145184194,982159.748711022,"Mauritania"
127134.363502441,127440.392534482,127715.648257373,127952.312045335,128158.102285354,128337.028529112,128494.303193794,128633.735353495,128756.928828889,128857.668814871,128934.652207143,128983.268021273,129000.709571085,128985.07231953,128937.358654528,128854.461173526,128733.974145517,128576.398764459,128379.830493306,128144.870764808,127873.023160846,127565.089591757,127223.07483338,126846.978885716,126440.109628902,126003.970644818,125542.270768768,125057.716448137,124553.916279438,124030.669785087,123493.690576229,122946.988204545,122394.572221716,121839.149075126,121280.819003568,120722.48893201,120163.557427699,119606.129505269,119050.706358679,118497.388226722,117946.275348189,117395.763902408,116845.352695419,116293.337667758,115742.425266809,115189.107134852,114633.383271886,114073.950573616,113510.708801248,112940.951507399,112367.284900662,111787.002533651,111198.500585694,"Mauritius"
17434543.3372613,17643738.1389082,17849337.0738602,18051228.1421164,18249204.8103417,18443062.2785346,18632566.9466932,18817533.8814828,18997845.2162357,19173456.5509516,19344345.4856304,19510529.220272,19672017.0882101,19828771.6227776,19980749.7573074,20127952.1584663,20270392.8262544,20408080.9606718,20541000.9617182,20669148.1627271,20792551.7636987,20911257.0979666,21025288.8321977,21134656.6997254,21239338.4338829,21339294.0346698,21434473.2354192,21524831.7694639,21610342.9701371,21691001.5041055,21766811.1047023,21837779.505261,21903907.1057817,21965203.5062642,22021637.5067085,22073123.6404472,22119542.7074793,22160819.774471,22196945.9080887,22227966.8416663,22253929.6418707,22274903.5087025,22290961.1088289,22302166.5755838,22308583.3756343,22310291.6423144,22307380.8422915,22299952.3088997,22288110.3088065,22271979.3753461,22251715.1085199,22227488.4416625,22199467.7747753,"Mexico"
8938.68782309018,9002.3029867892,9068.86329695577,9139.12607696726,9211.66082711086,9287.05657668007,9365.64991384262,9448.28230901781,9533.77570361861,9622.13009764503,9710.9052268811,9798.16570936244,9881.38713383113,9959.89632395175,10033.8615738082,10103.9560597358,10169.0858701895,10230.5132107984,10287.2283170592,10339.4836300976,10388.3730614589,10433.6441700172,10475.8018380241,10514.8460654796,10551.2817346353,10585.5295807007,10617.589603676,10648.4715680643,10677.7547386559,10706.3647329121,10733.7125215393,10760.555427915,10787.0617461229,10813.7363584147,10839.9060884549,10865.8233773693,10890.226019529,10912.8615738082,10933.3934520391,10951.8216542217,10967.136415853,10980.263354394,10989.0987937967,10994.652498564,10995.2415278576,10991.4549109707,10983.6292360712,10970.8388856979,10953.4204480184,10930.7007466973,10904.8676048248,10874.2380815623,10839.6536473291,"Micronesia (Fed. States of)"
5984.39174683947,6015.93146219289,6045.93265484615,6076.39540430945,6105.47348334261,6137.16705096605,6167.32209588932,6199.32336805279,6230.86308340622,6263.78746918979,6295.48103681323,6329.94394529697,6363.63759243063,6396.71583048422,6430.71718215791,6465.94935199173,6500.25840820545,6532.87508944899,6565.64562296255,6597.95459966606,6629.34046274946,6660.1109167528,6690.57366621611,6721.65182475948,6752.72998330285,6783.96199411624,6815.34785719965,6848.42609525324,6882.1197423869,6917.96732130079,6953.81490021468,6991.04714955872,7028.74095571281,7066.12705732687,7104.12856802099,7143.66860141528,7184.28560069969,7223.21022501391,7263.51951975829,7304.90578039278,7346.29204102727,7386.44748350163,7428.14144867615,7470.29697066073,7512.29864037529,7555.99268506003,7599.9944342848,7643.68847896955,7689.38260316451,7735.53828416952,7782.00166971456,7829.3881688797,7876.92852031486,"Monaco"
360894.893166717,366036.113502126,371025.659051601,375851.275602254,380486.72064158,384937.890064458,389211.489006243,393320.696526078,397269.674432114,401063.856196103,404717.923752355,408246.443429395,411667.449729211,414986.144911991,418212.817892329,421366.890441595,424462.697676753,427516.886830404,430538.128336196,433531.624454317,436505.467589504,439468.906204315,442423.789991261,445375.089998966,448320.262900227,451259.771118172,454189.221633086,457104.452636819,460003.614436859,462877.574176431,465708.066141986,468468.038580544,471137.72290339,473709.83594626,476181.487564605,478538.458247244,480767.106511905,482860.380405889,484813.077669007,486628.435263155,488313.158323685,489879.616669269,491340.064512793,492699.126085537,493960.616378305,495143.263527775,496260.824622001,497331.102951404,498362.07531494,499361.949723128,500338.934186488,501304.936100562,502270.128774162,"Mongolia"
2974401.65774291,3010838.19218384,3046634.59235923,3081709.5779008,3115927.13363207,3149283.56125521,3181791.76372047,3213462.58936824,3244282.72432623,3274237.86850944,3303350.62262696,3331653.53169984,3359171.49760028,3385913.47842751,3411878.89889076,3437077.29238004,3461517.69917898,3485208.00898966,3508154.05690424,3530360.93835531,3551832.76256271,3572573.14563989,3592584.47093436,3611870.76548154,3630433.42641618,3648268.50888725,3665369.35595861,3681731.77622603,3697352.31794486,3712233.61101579,3726382.96985012,3739812.80429174,3752530.18219876,3764538.39094706,3775829.78738775,3786388.67430106,3796193.27282187,3805227.22825527,3813486.67793459,3820974.99142012,3827691.51123666,3833637.71670337,3838815.82679895,3843231.67661556,3846888.63571348,3849789.82709976,3851940.92149778,3853348.74021246,3854025.44653451,3853987.80608084,3853249.79019889,3851831.36969704,3849752.10446169,"Morocco"
3260400.33228653,3354398.56642078,3450556.46912364,3548860.69064875,3649321.4836013,3751964.37269637,3856828.33919335,3963934.63588845,4073270.55382314,4184804.80119193,4298518.15436004,4414384.12743068,4532367.37027546,4652438.08626048,4774546.29393535,4898601.32182272,5024491.45924497,5152122.51039173,5281430.71687434,5412369.51477745,5544881.98078256,5678914.60910621,5814414.00076292,5951328.57233274,6089604.49763829,6229178.55228078,6369983.23994256,6511962.17129496,6655055.11228238,6799226.81957439,6944472.70085825,7090808.13504176,7238226.39385277,7386688.49603188,7536126.51806955,7686482.46866757,7837686.39515495,7989666.52929521,8142367.87013333,8295722.7077557,8449637.91433166,8604009.36183954,8758741.67969126,8913754.66261065,9068981.66866383,9224361.50261344,9379841.08586792,9535359.75717977,9690847.77747396,9846225.6890601,10001399.9369156,10156272.5873012,10310750.939578,"Mozambique"
4930456.11856017,4974436.68833096,5017660.60294108,5059872.53132661,5100978.45233208,5141023.40822478,5180152.7793308,5218448.2276469,5255853.63343764,5292216.2008817,5327409.95810962,5361282.29239874,5393707.96427418,5424627.74132348,5454007.56719822,5481794.6179386,5507940.00620575,5532410.22494716,5555182.56993058,5576247.61157563,5595608.18791137,5613280.22852012,5629284.33199972,5643634.871594,5656367.36844057,5667554.69580112,5677291.88187369,5685663.97598003,5692715.65419013,5698490.86017937,5703063.38270269,5706515.24995416,5708917.41265967,5710319.30745404,5710756.45547488,5710267.21588884,5708881.15912747,5706626.4823825,5703532.66453616,5699624.42390587,5694915.67598883,5689416.85740794,5683135.38365844,5676092.21953545,5668295.69602744,5659734.00327164,5650381.41590808,5640227.13111657,5629275.63481396,5617549.08193661,5605064.95840534,5591850.4543693,5577927.17546889,"Myanmar"
243487.969787663,248587.214483311,253719.01455611,258866.998226799,264011.782814184,269155.156041288,274305.209707056,279469.47106632,284645.681942631,289828.385076235,295015.040018627,300202.165414445,305386.27990833,310565.689867945,315741.336200144,320914.818446578,326089.429781237,331268.839740852,336451.542874457,341635.092824229,346820.618678396,352009.249525181,357198.256734707,362386.887581492,367572.413435658,372749.84749088,377912.132945751,383056.070716967,388176.015363405,393268.297348332,398325.95396103,403340.987493239,408306.341143552,413216.651742902,418069.096570727,422857.089279047,427575.925333594,432221.558834893,436788.062069765,441273.929587243,445677.938208416,449999.147026431,454236.144681007,458388.648900087,462453.554691052,466429.92114705,470314.925547516,474105.839262576,477804.167743195,481407.558722238,484916.953106559,488331.221807933,491652.152549383,"Namibia"
1508.34044218353,1501.40676971239,1497.00655449032,1496.33985521424,1497.67325376639,1501.5401095676,1505.54030522403,1510.20720015653,1513.54069653688,1517.54089219331,1521.00772842888,1523.94120524359,1527.27470162395,1529.80815887302,1532.60829583252,1534.3417139503,1535.94179221287,1537.00851105459,1537.54187047545,1537.67521033066,1537.67521033066,1537.00851105459,1536.34181177852,1535.80845235766,1534.3417139503,1532.20827626688,1530.87487771473,1528.20808061045,1525.54128350616,1522.07444727059,1519.67432987674,1515.14077479945,1511.67393856388,1507.67374290745,1503.00684797496,1499.27333202896,1494.33975738603,1490.20622187439,1485.13930737625,1480.07239287811,1475.00547837996,1469.93856388182,1463.93827039718,1459.00469575426,1454.07112111133,1448.2041674819,1442.47055370769,1438.33701819605,1432.47006456662,1427.13647035805,1421.40285658384,1416.46928194091,1410.46898845627,"Nauru"
2421248.53384268,2447238.10185855,2473247.53088908,2499254.18101222,2525117.96260184,2550689.30505364,2575772.05019805,2600207.14645255,2623932.06840059,2646921.9693407,2669112.36227463,2690445.05361205,2710874.19138084,2730364.79404076,2748904.92863648,2766513.31192669,2783228.76688245,2799085.62118343,2814085.34601592,2828235.62424154,2841596.44756717,2854243.17342295,2866233.83193405,2877595.6400465,2888328.84295802,2898432.2964126,2907891.53374525,2916698.54516404,2924853.57586669,2932364.14524969,2939235.6476627,2945475.60250224,2951083.43764029,2956060.29733286,2960392.04184522,2964048.43012622,2966989.90361167,2969184.66833157,2970621.77212147,2971297.29181797,2971199.86659374,2970317.56349348,2968645.15163265,2966174.21255649,2962904.09240442,2958843.04616609,2954001.6173431,2948392.31101877,2942022.15619418,2934892.86925331,2927004.53192872,2918353.54798732,2908942.94153421,"Nepal"
2628377.84212235,2635831.53310975,2643268.45486936,2650697.83816876,2658093.06762806,2665368.45095474,2672412.14201477,2679130.91005543,2685482.90893029,2691455.98479534,2697014.9068876,2702131.82905815,2706781.98208062,2710944.75057403,2714599.82684967,2717709.67245266,2720243.05661931,2722174.13320033,2723498.90219644,2724230.13283614,2724388.59434654,2724007.20979871,2723120.44072501,2721743.67173811,2719904.5951408,2717661.82630729,2715085.67291746,2712239.2118832,2709158.289352,2705868.13608864,2702397.98285716,2698769.9834998,2695011.0610887,2691150.44638792,2687218.44708441,2683234.90932848,2679222.44850075,2675200.75690543,2671187.83453933,2667206.29678305,2663288.6051693,2659470.60584559,2655778.91419182,2652226.29943648,2648816.3000405,2645559.53138661,2642461.07039699,2639523.68630191,2636743.68679434,2634113.37956794,2631608.45693472,2629196.91890034,2626850.61162364,"Netherlands"
591975.37628914,597311.20846574,602547.331087756,607679.506499119,612698.636202972,617617.433167526,622451.601647627,627211.486509563,631901.200772461,636516.631417194,641042.198825859,645456.963991993,649745.222660748,653903.111086886,657934.991563418,661839.742357856,665618.11129186,669273.588199839,672803.3064321,676211.005096938,679504.287047893,682688.636310464,685773.899203168,688763.316286529,691657.386108319,694461.841967927,697181.420069195,699819.610246535,702382.021162391,704869.026727593,707280.253031312,709611.337780534,711861.90706443,714034.328984921,716133.090471963,718160.310353591,720124.463941946,722026.299058685,723872.670735688,725664.077520726,727411.487464804,729123.999064778,730811.084728333,732474.738646561,734115.584004178,735741.59756555,737352.156145963,738951.248127598,740538.624236569,742112.788829558,743669.878161325,745204.034295537,746710.02248058,"New Zealand"
837968.013332715,846821.35103301,855542.822001594,864108.026226432,872530.563714232,880872.167828778,889220.171946481,897626.709426389,906115.78028034,914646.317821412,923130.988673193,931447.792775507,939506.196750362,947273.400581582,954761.937608681,961990.074507336,968990.611293726,975787.414646289,982377.284563449,988744.35437071,994885.824066694,1000796.09364864,1006475.69645013,1011921.03246941,1017130.90170588,1022103.97082554,1026835.30649263,1031321.17537198,1035561.17746339,1039554.64609986,1043304.91461637,1046818.24968267,1050099.45130114,1053145.586137,1055957.18752384,1058529.45545929,1060857.98994119,1062939.85763475,1064772.79187219,1066356.12598651,1067686.92664294,1068764.52717447,1069586.79424673,1070152.39452571,1070462.12801182,1070513.99470407,1070304.66126748,1069834.12770206,1069103.99400858,1068117.46018863,1066875.19290921,1065381.72550588,1063639.45797983,"Nicaragua"
2647411.0468767,2750087.24399315,2856641.87878896,2967168.4533412,3081727.60161103,3200399.89201256,3323263.28249586,3450391.57799993,3581853.12522071,3717715.20293701,3858034.52941386,4002862.48333067,4152244.51049393,4306222.97161623,4464835.00648199,4628120.83996956,4796113.34019484,4968840.86629037,5146315.87728925,5328547.03518593,5515537.30641687,5707288.11487156,5903792.34110252,6105032.89843576,6310986.64866693,6521613.12960277,6736864.04765779,6956685.76966087,7181027.39156244,7409837.29736817,7643063.39645391,7880654.31014025,8122545.25145499,8368661.11022708,8618912.06276066,8873201.87785711,9131419.72945045,9393457.52059624,9659198.13638322,9928529.20819845,10201337.5368268,10477506.9566167,10756912.639922,11039443.0487321,11324947.8440474,11613216.6461944,11904000.5118258,12197088.8239534,12492288.8828648,12789488.9132346,13088665.5395433,13389840.7134208,13692979.1936021,"Niger"
18237712.5245368,18711373.8603011,19194635.0880218,19687550.5832507,20190102.0035501,20702594.9320728,21225391.6552442,21758776.3411882,22302838.5605915,22857598.8905034,23423165.6164839,23999629.6127428,24587016.2979884,25185284.9836658,25794300.5688746,26413849.5550864,27043650.4743333,27683410.3131531,28332903.934415,28991864.5813446,29659886.0201528,30336498.3306162,31021260.9217903,31713839.2536787,32413902.6968553,33121006.4704788,33834679.0714758,34554486.2403018,35280029.0056556,36010991.0768698,36747118.4530787,37488206.8535274,38234008.0500971,38984251.7478783,39738562.7183195,40496466.4788651,41257430.1677282,42020999.7862941,42786804.5752347,43554628.1496481,44324367.0656335,45096001.4910118,45869442.5999671,46644384.2506935,47420470.9537096,48197501.0353076,48975282.1326617,49753547.6752153,50531990.7762919,51310154.1784681,52087423.4566291,52863084.0936769,53636481.5345948,"Nigeria"
216.397234443746,216.93023255814,217.463230672533,216.663733500943,217.72972972973,217.862979258328,218.129478315525,218.129478315525,218.662476429918,219.461973601509,221.060967944689,221.727215587681,223.059710873664,224.125707102451,224.925204274041,225.991200502828,226.65744814582,227.590194846009,228.656191074796,229.855436832181,230.78818353237,230.921433060968,231.58768070396,233.053425518542,233.852922690132,234.119421747329,234.785669390321,234.385920804525,235.585166561911,236.384663733501,236.651162790698,237.717159019485,237.983658076681,238.649905719673,238.91640477687,239.049654305468,239.71590194846,240.51539912005,241.31489629164,241.581395348837,242.114393463231,242.647391577624,243.047140163419,243.446888749214,243.713387806411,243.713387806411,244.113136392206,243.713387806411,244.512884978001,244.6461345066,244.113136392206,244.379635449403,244.512884978001,"Niue"
823593.832168734,830909.674098586,838413.823612022,846164.126829488,854073.814570314,862090.117634198,870115.497615918,878072.56994477,885959.026929778,893794.868559395,901560.248691233,909233.782722255,916801.778352673,924249.312514182,931576.846744976,938777.457972129,945848.223120405,952790.065266196,959601.138256721,966283.59593689,972849.130607644,979312.203799095,985685.430888576,991971.581105256,998174.50060076,1004313.88167141,1010412.1858427,1016486.49002785,1022546.48652895,1028585.40611915,1034587.86419193,1040527.86076232,1046386.31891824,1052159.23866202,1057849.38922282,1063457.69367702,1068984.3058707,1074427.84118927,1079788.60732486,1085067.52735386,1090265.67819873,1095390.29062451,1100444.28770645,1105429.2079052,1110345.35891289,1115200.58687882,1120002.4302602,1124755.96597716,1129459.96326118,1134118.26826389,1138729.80406284,1143295.03219622,1147815.02958648,"Norway"
575521.451810372,596007.980580736,613622.351137647,627983.976303301,639207.961654954,648164.390966033,656104.411815414,663960.069570905,672056.662603014,680215.098072593,688265.339065827,695848.365806035,702724.672899546,708915.351119832,714615.817803022,719962.507613671,725133.083507978,730263.860993586,735413.107800597,740574.508612659,745731.977246617,750842.617214051,755874.256148647,760826.059952019,765725.196400166,770603.71870249,775510.123722286,780464.429820817,785481.293298291,790529.018416044,795538.732478781,800417.135624193,805092.018763441,809534.426766842,813746.266144992,817717.170246525,821447.019914527,824934.981050613,828168.542178994,831137.336648301,833841.483615449,836279.314883663,838453.213591191,840363.418051856,842010.404893308,843405.970649861,844559.17124685,845483.352258447,846183.04164732,846662.767376136,846933.491880822,847002.960360678,846881.420310159,"Oman"
18977690.6755682,19335163.4278366,19691054.9407085,20044940.0410996,20396226.189504,20744488.3073413,21089322.3904027,21430457.7794946,21767650.5600289,22100949.9685422,22430775.6968919,22757766.6860032,23082425.6966691,23404763.1243195,23724734.6466214,24042718.3737126,24359168.2078654,24674350.3665901,24988291.4054848,25300730.2102504,25611257.1064439,25919301.1014501,26224323.3339831,26526061.8392084,26824205.1322439,27118076.6596088,27406883.9115266,27689953.6421535,27966921.5389223,28237529.1336433,28501350.2136893,28757971.4189647,29007071.5306846,29248400.0189877,29481863.3250045,29707525.522385,29925564.467485,30136129.4764798,30339229.8107524,30534858.2880059,30723150.8993645,30904283.8946174,31078421.1435421,31245645.4315622,31406053.4361762,31559836.8113104,31707215.5620638,31848370.8524289,31983406.5422011,32112381.0347958,32235365.4916561,32352413.3074903,32463566.4420337,"Pakistan"
